OBJECTID,Station_Name,Depth,Parameter,Concentration,Unit,Monitoring_Location,Date_of_Sample
4177,WW232,0.1,Temperature - 00011,17.8,C,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/08/15 00:00:00+00
4178,WW232,,"Depth to bottom from water surface at sampling location, meters - 82903",0.23,m,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/08/24 00:00:00+00
4179,WW232,0.11,Dissolved Oxygen - 00300,6.7,mg/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/08/24 00:00:00+00
4180,WW232,0.11,Temperature - 00011,17.4,C,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/08/24 00:00:00+00
4181,WW232,,"Depth to bottom from water surface at sampling location, meters - 82903",0.2,m,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/08 00:00:00+00
4182,WW232,0.1,Dissolved Oxygen - 00300,7,mg/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/08 00:00:00+00
4183,WW232,0.1,Temperature - 00011,16.7,C,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/08 00:00:00+00
4184,WW232,,"Depth to bottom from water surface at sampling location, meters - 82903",0.2,m,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/14 00:00:00+00
4185,WW232,0.1,Dissolved Oxygen - 00300,7.3,mg/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/14 00:00:00+00
4186,WW232,0.1,Temperature - 00011,14.9,C,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/14 00:00:00+00
4187,WW232,,"Depth to bottom from water surface at sampling location, meters - 82903",0.19,m,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/21 00:00:00+00
4188,WW232,0.1,Dissolved Oxygen - 00300,6.7,mg/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/21 00:00:00+00
4189,WW232,0.1,Enterococci - 31639,201.6,MPN/100,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/21 00:00:00+00
4190,WW232,0.1,Fecal Coliform - 74055,109,MPN/100,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/21 00:00:00+00
4191,WW232,0.1,"Nitrate + Nitrite, Dissolved - 00631",1.82,mg/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/21 00:00:00+00
4192,WW232,0.1,"Nitrogen, Ammonia Dissolved as N - 00608",0.015,mg/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/21 00:00:00+00
4193,WW232,0.1,"Nitrogen, Total (unfiltered) - 00600",1.955,mg/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/21 00:00:00+00
4194,WW232,0.1,pH - 00400,6.68,S.U.,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/21 00:00:00+00
4195,WW232,0.1,"Phosphorus, Dissolved - 00666",9,ug/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/21 00:00:00+00
4196,WW232,0.1,"Phosphorus, Total - 00665",38,ug/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/21 00:00:00+00
4197,WW232,0.1,Temperature - 00011,15.4,C,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/09/21 00:00:00+00
4198,WW232,0.2,Chloride - 00940,47,mg/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/10/19 00:00:00+00
4199,WW232,0.2,Enterococci - 31639,52,MPN/100,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/10/19 00:00:00+00
4200,WW232,0.2,Fecal Coliform - 74055,331,MPN/100,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/10/19 00:00:00+00
4201,WW232,0.2,"Nitrate + Nitrite, Dissolved - 00631",1.56,mg/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/10/19 00:00:00+00
4202,WW232,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.015,mg/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/10/19 00:00:00+00
4203,WW232,0.2,"Nitrogen, Total (unfiltered) - 00600",1.64,mg/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/10/19 00:00:00+00
4204,WW232,0.2,pH - 00400,6.58,S.U.,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/10/19 00:00:00+00
4205,WW232,0.2,"Phosphorus, Dissolved - 00666",9,ug/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/10/19 00:00:00+00
4206,WW232,0.2,"Phosphorus, Total - 00665",14,ug/l,GB 4 - Mill Brook (75 yards upstream from Meadow Street Culvert),2019/10/19 00:00:00+00
4207,WW233,0.1,Chloride - 00940,92,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/05/11 00:00:00+00
4208,WW233,0.1,Dissolved Oxygen - 00300,8.5,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/05/11 00:00:00+00
4209,WW233,0.1,Enterococci - 31639,12,MPN/100,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/05/11 00:00:00+00
4210,WW233,0.1,Fecal Coliform - 74055,124,MPN/100,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/05/11 00:00:00+00
4211,WW233,0.1,"Nitrate + Nitrite, Dissolved - 00631",1.135,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/05/11 00:00:00+00
4212,WW233,0.1,"Nitrogen, Ammonia Dissolved as N - 00608",0.04,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/05/11 00:00:00+00
4213,WW233,0.1,"Nitrogen, Total (unfiltered) - 00600",1.51,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/05/11 00:00:00+00
4214,WW233,0.1,pH - 00400,7.38,S.U.,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/05/11 00:00:00+00
4215,WW233,0.1,"Phosphorus, Dissolved - 00666",6,ug/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/05/11 00:00:00+00
4216,WW233,0.1,"Phosphorus, Total - 00665",22,ug/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/05/11 00:00:00+00
4217,WW233,0.1,Temperature - 00011,13.6,C,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/05/11 00:00:00+00
4218,WW233,0.22,Chloride - 00940,111,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/06/08 00:00:00+00
4219,WW233,0.22,Dissolved Oxygen - 00300,7.7,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/06/08 00:00:00+00
4220,WW233,0.22,Enterococci - 31639,139.4,MPN/100,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/06/08 00:00:00+00
4221,WW233,0.22,Fecal Coliform - 74055,124,MPN/100,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/06/08 00:00:00+00
4222,WW233,0.22,"Nitrate + Nitrite, Dissolved - 00631",1.345,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/06/08 00:00:00+00
4223,WW233,0.22,"Nitrogen, Ammonia Dissolved as N - 00608",0.04,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/06/08 00:00:00+00
4224,WW233,0.22,"Nitrogen, Total (unfiltered) - 00600",1.605,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/06/08 00:00:00+00
4225,WW233,0.22,pH - 00400,7.08,S.U.,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/06/08 00:00:00+00
4226,WW233,0.22,"Phosphorus, Dissolved - 00666",6,ug/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/06/08 00:00:00+00
4227,WW233,0.22,"Phosphorus, Total - 00665",13,ug/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/06/08 00:00:00+00
4228,WW233,0.22,Temperature - 00011,17.1,C,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/06/08 00:00:00+00
4229,WW233,,"Depth to bottom from water surface at sampling location, meters - 82903",,m,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/07/19 00:00:00+00
4230,WW233,,Dissolved Oxygen - 00300,,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/07/19 00:00:00+00
4231,WW233,,"Salinity, (ppt) - 00480",,ppt,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/07/19 00:00:00+00
4232,WW233,,Secchi Depth - 00069,,m,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/07/19 00:00:00+00
4233,WW233,,Temperature - 00011,,C,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/07/19 00:00:00+00
4234,WW233,0.2,Enterococci - 31639,428.4,MPN/100,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/07/20 00:00:00+00
4235,WW233,0.2,Enterococci - 31639,774,MPN/100,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/07/20 00:00:00+00
4236,WW233,0.2,Fecal Coliform - 74055,318,MPN/100,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/07/20 00:00:00+00
4237,WW233,0.2,"Nitrate + Nitrite, Dissolved - 00631",1.035,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/07/20 00:00:00+00
4238,WW233,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.025,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/07/20 00:00:00+00
4239,WW233,0.2,"Nitrogen, Total (unfiltered) - 00600",1.295,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/07/20 00:00:00+00
4240,WW233,0.2,pH - 00400,6.91,S.U.,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/07/20 00:00:00+00
4241,WW233,0.2,"Phosphorus, Dissolved - 00666",,ug/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/07/20 00:00:00+00
4242,WW233,0.2,"Phosphorus, Total - 00665",20,ug/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/07/20 00:00:00+00
4243,WW233,,Enterococci - 31639,,MPN/100,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/08/17 00:00:00+00
4244,WW233,,Fecal Coliform - 74055,,MPN/100,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/08/17 00:00:00+00
4245,WW233,,"Nitrate + Nitrite, Dissolved - 00631",,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/08/17 00:00:00+00
4246,WW233,,"Nitrogen, Ammonia Dissolved as N - 00608",,ug/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/08/17 00:00:00+00
4247,WW233,,"Depth to bottom from water surface at sampling location, meters - 82903",,m,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/09/02 00:00:00+00
4248,WW233,,Dissolved Oxygen - 00300,,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/09/02 00:00:00+00
4249,WW233,,"Nitrogen, Total (unfiltered) - 00600",,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/09/02 00:00:00+00
4250,WW233,,"Phosphorus, Total - 00665",,ug/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/09/02 00:00:00+00
4251,WW233,,"Salinity, (ppt) - 00480",,ppt,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/09/02 00:00:00+00
4252,WW233,,Secchi Depth - 00069,,m,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/09/02 00:00:00+00
4253,WW233,,Temperature - 00011,,C,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/09/02 00:00:00+00
4254,WW233,,Temperature - 00011,,C,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/09/02 00:00:00+00
4255,WW233,,"Depth to bottom from water surface at sampling location, meters - 82903",,m,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/10/06 00:00:00+00
4256,WW233,,Dissolved Oxygen - 00300,,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/10/06 00:00:00+00
4257,WW233,,"Nitrogen, Total (unfiltered) - 00600",,mg/l,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/10/06 00:00:00+00
4258,WW233,,"Salinity, (ppt) - 00480",,ppt,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/10/06 00:00:00+00
4259,WW233,,Secchi Depth - 00069,,m,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/10/06 00:00:00+00
4260,WW233,,Temperature - 00011,,C,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/10/06 00:00:00+00
4261,WW233,,Temperature - 00011,,C,GB 5 - Hardig Brook at Nursing Home (Glen Drive),2019/10/06 00:00:00+00
4262,WW235,0.1,Chloride - 00940,56,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/05/10 00:00:00+00
4263,WW235,,"Depth to bottom from water surface at sampling location, meters - 82903",0.17,m,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/05/10 00:00:00+00
4264,WW235,0.1,Dissolved Oxygen - 00300,8.6,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/05/10 00:00:00+00
4265,WW235,0.1,Enterococci - 31639,66.2,MPN/100,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/05/10 00:00:00+00
4266,WW235,0.1,Fecal Coliform - 74055,165,MPN/100,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/05/10 00:00:00+00
4267,WW235,0.1,"Nitrate + Nitrite, Dissolved - 00631",2.555,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/05/10 00:00:00+00
4268,WW235,0.1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/05/10 00:00:00+00
4269,WW235,0.1,"Nitrogen, Total (unfiltered) - 00600",2.865,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/05/10 00:00:00+00
4270,WW235,0.1,pH - 00400,6.92,S.U.,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/05/10 00:00:00+00
4271,WW235,0.1,"Phosphorus, Dissolved - 00666",8,ug/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/05/10 00:00:00+00
4272,WW235,0.1,"Phosphorus, Total - 00665",29,ug/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/05/10 00:00:00+00
4273,WW235,0.1,Temperature - 00011,11.3,C,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/05/10 00:00:00+00
4274,WW235,,"Depth to bottom from water surface at sampling location, meters - 82903",0.17,m,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/04 00:00:00+00
4275,WW235,0.1,Dissolved Oxygen - 00300,7.3,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/04 00:00:00+00
4276,WW235,0.1,Temperature - 00011,13.6,C,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/04 00:00:00+00
4277,WW235,0.1,Chloride - 00940,63,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/08 00:00:00+00
4278,WW235,0.1,Enterococci - 31639,299.6,MPN/100,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/08 00:00:00+00
4279,WW235,0.1,Fecal Coliform - 74055,639,MPN/100,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/08 00:00:00+00
4280,WW235,0.1,"Nitrate + Nitrite, Dissolved - 00631",2.505,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/08 00:00:00+00
4281,WW235,0.1,"Nitrogen, Ammonia Dissolved as N - 00608",0.02,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/08 00:00:00+00
4282,WW235,0.1,"Nitrogen, Total (unfiltered) - 00600",2.71,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/08 00:00:00+00
4283,WW235,0.1,pH - 00400,6.89,S.U.,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/08 00:00:00+00
4284,WW235,0.1,"Phosphorus, Dissolved - 00666",9,ug/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/08 00:00:00+00
4285,WW235,0.1,"Phosphorus, Total - 00665",18,ug/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/08 00:00:00+00
4286,WW235,,"Depth to bottom from water surface at sampling location, meters - 82903",0.15,m,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/23 00:00:00+00
4287,WW235,0.1,Dissolved Oxygen - 00300,6.3,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/23 00:00:00+00
4288,WW235,0.1,Temperature - 00011,16.3,C,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/06/23 00:00:00+00
4289,WW235,,"Depth to bottom from water surface at sampling location, meters - 82903",0.15,m,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/07/09 00:00:00+00
4290,WW235,0.1,Dissolved Oxygen - 00300,5,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/07/09 00:00:00+00
4291,WW235,0.1,Temperature - 00011,17.6,C,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/07/09 00:00:00+00
4292,WW235,0.1,Enterococci - 31639,369,MPN/100,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/07/20 00:00:00+00
4293,WW235,0.1,Fecal Coliform - 74055,435,MPN/100,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/07/20 00:00:00+00
4294,WW235,0.1,"Nitrate + Nitrite, Dissolved - 00631",2.205,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/07/20 00:00:00+00
4295,WW235,0.1,"Nitrogen, Ammonia Dissolved as N - 00608",0.055,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/07/20 00:00:00+00
4296,WW235,0.1,"Nitrogen, Total (unfiltered) - 00600",2.48,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/07/20 00:00:00+00
4297,WW235,0.1,pH - 00400,6.98,S.U.,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/07/20 00:00:00+00
4298,WW235,0.1,"Phosphorus, Dissolved - 00666",10,ug/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/07/20 00:00:00+00
4299,WW235,0.1,"Phosphorus, Total - 00665",31,ug/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/07/20 00:00:00+00
4300,WW235,,"Depth to bottom from water surface at sampling location, meters - 82903",0.17,m,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/06 00:00:00+00
4301,WW235,0.1,Dissolved Oxygen - 00300,5.8,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/06 00:00:00+00
4302,WW235,0.1,Temperature - 00011,18.5,C,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/06 00:00:00+00
4303,WW235,,"Depth to bottom from water surface at sampling location, meters - 82903",0.17,m,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/15 00:00:00+00
4304,WW235,0.1,Dissolved Oxygen - 00300,7.8,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/15 00:00:00+00
4305,WW235,0.1,Temperature - 00011,17.8,C,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/15 00:00:00+00
4306,WW235,0.1,Enterococci - 31639,238,MPN/100,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/17 00:00:00+00
4307,WW235,0.1,Fecal Coliform - 74055,408,MPN/100,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/17 00:00:00+00
4308,WW235,0.1,"Nitrate + Nitrite, Dissolved - 00631",2.3,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/17 00:00:00+00
4309,WW235,0.1,"Nitrogen, Ammonia Dissolved as N - 00608",0.035,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/17 00:00:00+00
4310,WW235,0.1,"Nitrogen, Total (unfiltered) - 00600",2.475,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/17 00:00:00+00
4311,WW235,0.1,pH - 00400,6.93,S.U.,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/17 00:00:00+00
4312,WW235,0.1,"Phosphorus, Dissolved - 00666",14,ug/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/17 00:00:00+00
4313,WW235,0.1,"Phosphorus, Total - 00665",26,ug/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/17 00:00:00+00
4314,WW235,,"Depth to bottom from water surface at sampling location, meters - 82903",0.15,m,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/24 00:00:00+00
4315,WW235,0.1,Dissolved Oxygen - 00300,6.8,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/24 00:00:00+00
4316,WW235,0.1,Temperature - 00011,18.1,C,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/08/24 00:00:00+00
4317,WW235,,"Depth to bottom from water surface at sampling location, meters - 82903",0.41,m,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/08 00:00:00+00
4318,WW235,0.2,Dissolved Oxygen - 00300,6.6,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/08 00:00:00+00
4319,WW235,0.2,Temperature - 00011,17.5,C,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/08 00:00:00+00
4320,WW235,,"Depth to bottom from water surface at sampling location, meters - 82903",0.39,m,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/14 00:00:00+00
4321,WW235,0.2,Dissolved Oxygen - 00300,7.1,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/14 00:00:00+00
4322,WW235,0.2,Temperature - 00011,15.3,C,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/14 00:00:00+00
4323,WW235,,"Depth to bottom from water surface at sampling location, meters - 82903",0.11,m,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/21 00:00:00+00
4324,WW235,0.05,Dissolved Oxygen - 00300,6.8,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/21 00:00:00+00
4325,WW235,0.05,Enterococci - 31639,306.8,MPN/100,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/21 00:00:00+00
4326,WW235,0.05,Fecal Coliform - 74055,183,MPN/100,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/21 00:00:00+00
4327,WW235,0.05,"Nitrate + Nitrite, Dissolved - 00631",2.405,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/21 00:00:00+00
4328,WW235,0.05,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/21 00:00:00+00
4329,WW235,0.05,"Nitrogen, Total (unfiltered) - 00600",2.34,mg/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/21 00:00:00+00
4330,WW235,0.05,pH - 00400,6.59,S.U.,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/21 00:00:00+00
4331,WW235,0.05,"Phosphorus, Dissolved - 00666",11,ug/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/21 00:00:00+00
4332,WW235,0.05,"Phosphorus, Total - 00665",28,ug/l,GB 7 - Southern Creek (Upstream of culvert at White Avenue),2019/09/21 00:00:00+00
